amulzugun	<span fgcolor="#008000"><i>v.trans.</i></span> enviar un mensaje.
amun	<span fgcolor="#008000"><i>v.</i></span> <b>1</b> ir. <b>2</b> andar. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>amuy antv</b></i></span> avanzó el invierno. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>amuy bafkeh</b></i></span> cambió la marea.
anta	<span fgcolor="#008000">Sinón:</span> am ta
antv	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> sol. <b>2</b> día. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>naq a.</b></i></span> atardecer, la tarde, al bajar el sol. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>xipapan a.</b></i></span> salida del sol. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>rupan a.</b></i></span><b> </b>atardecer, la tarde. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>kon(i) a.</b></i></span> al entrar el sol, ocaso. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>ragi a.</b></i></span> mediodía. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>re a.</b></i></span> gratis, de balde.<b> </b><span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>¿tunte(y) a.?</b></i></span> ¿qué hora es?
antvñman	<span fgcolor="#008000"><i>v.</i></span> recibir mucho sol.
antvgen	<span fgcolor="#008000"><i>v.</i></span> estar soleado.
antvgen	<span fgcolor="#008000"><i>s.</i></span> época de calor, verano.
anvmvn	<span fgcolor="#008000"><i>v.trans.</i></span> <b>1</b> dar asiento, sentar o acomodar a alguien. <b>2</b> asentar. <b>3</b> plantar. <b>4</b> ponerle mango a una herramienta.
anvn	<span fgcolor="#008000"><i>v.</i></span> <b>1</b> sentarse. <b>2</b> asentarse. <b>3</b> encallar. <b>4</b> quedar firmemente plantado. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>anvley mapu</b></i></span> el territorio está en paz.
anvnvy	<span fgcolor="#008000"><i>interj.</i></span> ¡ayayay!
anvpvran	<span fgcolor="#008000"><i>v.</i></span> sentarse después de estar acostado.
anvtuwe	<span fgcolor="#008000"><i>s.</i></span> asiento.
anvwe	<span fgcolor="#008000"><i>s.</i></span> posaderas, trasero.
ahay	<span fgcolor="#008000"><i>voc.</i></span> che <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>¿cew amuaymi ahay?</i></span> ¿donde iras, che?<i> </i><span fgcolor="#008000">Sinón:</span> <span fgcolor="blue"><i>hay</i></span><span fgcolor="blue">.</span>
añeltun	<span fgcolor="#008000"><i>v.trans.</i></span> amenazar.
añelvn	<span fgcolor="#008000"><i>v.trans.</i></span> amenazar.
añken	<span fgcolor="#008000"><i>s.</i></span> cicatriz.
añken	<span fgcolor="#008000"><i>adj.</i></span> inválido.
age	<span fgcolor="#008000"><i>s.</i></span> rostro, cara.
agka	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> vientre. <b>2</b> tronco, el cuerpo sin contar extremidades ni cabeza.
agka	<span fgcolor="#008000"><i>prep.</i></span> medio, la mitad, en la mitad <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>agka mapu rupan</i></span> pasé por medio mundo;<i> </i><span fgcolor="blue"><i>agka lipag</i></span> la mitad del brazo.
agka-	<span fgcolor="#008000"><i>aux.</i></span> a medio hacer, antes de tiempo <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>agkakvnun ñi kvzaw</i></span> he dejado a medio hacer mi trabajo; <span fgcolor="blue"><i>agkaxipalayaymi</i></span> no saldrás antes de tiempo.
agkazvn	<b>1</b><span fgcolor="#008000"><i> v.</i></span> ir en ancas. <b>2</b><span fgcolor="#008000"><i> v.trans.</i></span> llevar en ancas.
agkvn	<span fgcolor="#008000"><i>v.</i></span><b> </b>secarse. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>agkvy ñi piwke</b></i></span> tengo mucha sed.
aper	<span fgcolor="#008000"><i>s.</i></span> harina de excelente calidad.
apolen	<span fgcolor="#008000"><i>v.</i></span> estar lleno.
apon	<span fgcolor="#008000"><i>v.</i></span> llenarse.
apon	<span fgcolor="#008000"><i>adj.</i></span> lleno.
apvmvn	<span fgcolor="#008000"><i>v.trans.</i></span> acabar con algo, poner fin a <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>apvmtuan ñi zugu</i></span> pondré fin a mi asunto.
are	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> calor. <b>2</b> fiebre.
are	<span fgcolor="#008000"><i>adj.</i></span> caliente, cálido.
arelvn	<span fgcolor="#008000"><i>v.trasl.</i></span> <b>1</b> prestar a alguien algo <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>arelfiñ makuñ</i></span> le he prestado una manta <b>2</b> dar algo a alguien en alquiler <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>arelenew mapu</i></span> me alquiló el terreno.
aren	<span fgcolor="#008000"><i>v.</i></span> tener calor.
aregelvmvn	<span fgcolor="#008000"><i>v.trans.</i></span> prestar algo <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>aregelvmkelan ñi mansun</i></span> no suelo prestar mis bueyes.
aretun	<span fgcolor="#008000"><i>v.trans.</i></span> <b>1</b> pedir prestado. <b>2</b> tomar en alquiler.
arken(ko)	<span fgcolor="#008000"><i>s.</i></span> marea baja, baja en el nivel del agua.
asgejulvn	<span fgcolor="#008000"><i>v.trans.</i></span> <b>1</b> hacer jugar a alguno, jugar con él. <b>2</b> engañar a alguien.
asgejupeyvm	<span fgcolor="#008000"><i>s.</i></span> juguete.
asgejuwvn	<span fgcolor="#008000"><i>v.</i></span> jugar con juguete.
axeq	<span fgcolor="#008000"><i>adj.</i></span> helado, muy frío.
awe	<span fgcolor="#008000"><i>adv.</i></span> pronto, rápido.
awiñ	<span fgcolor="#008000"><i>s.</i></span> rescoldo.
awka	<span fgcolor="#008000"><i>adj.</i></span> <b>1</b> salvaje, indómito. <b>2</b> indomable, rebelde. <b>3</b> muy travieso.
awka	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> animal chúcaro, no domado. <b>2</b> sublevación, rebelión.
awkan	<span fgcolor="#008000"><i>v.</i></span> sublevarse, rebelarse.
awkan	<span fgcolor="#008000"><i>s.</i></span> rebelión, guerra.
awkantufe	<span fgcolor="#008000"><i>s.</i></span> jugador.
awkantun	<b>1</b><span fgcolor="#008000"><i> v.</i></span> jugar. <b>2</b><span fgcolor="#008000"><i> v.trans.</i></span> juguetear con algo.
awna	<span fgcolor="#008000"><i>s.</i></span> onda, ola. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>awnagey</b></i></span> hay olas.
awvgejan	<span fgcolor="#008000"><i>v.</i></span> ser víctima de la desgracia <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>¡awvgejan!</i></span> ¡que desgracia para mí!, <span fgcolor="blue"><i>¡awvgejaymi!</i></span><span fgcolor="blue"> </span>¡que desgracia para ti!
aye	<span fgcolor="#008000"><i>pron.</i></span> aquel lugar. <span fgcolor="#008000">Sinón:</span> <span fgcolor="blue"><i>vye</i></span>
ayen	<span fgcolor="#008000"><i>v.</i></span> reír.
ayetun	<span fgcolor="#008000"><i>v.trans.</i></span> burlarse, mofarse.
ayfiñ	<span fgcolor="#008000"><i>adj.</i></span> adornado, bonito.
ayliñ	<span fgcolor="#008000"><i>adj.</i></span> transparente.
ayben	<span fgcolor="#008000"><i>s.</i></span> brasa, ascua.
ayja	<span fgcolor="#008000"><i>num.</i></span> nueve.
ayjarewe	<span fgcolor="#008000"><i>s.</i></span> organización política compuesta por varias comunidades <span fgcolor="blue"><i>lof</i></span>, generalmente nueve. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>ayjarewen zugu</b></i></span> convocatoria a las comunidades integrantes de dicha organización.
aywiñ	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> imagen reflejada. <b>2</b> la sombra, la imagen producida por la sombra.
ayvlvmvn	<span fgcolor="#008000"><i>v.</i></span> estar enamorado.
ayvn	<span fgcolor="#008000"><i>v.trans.</i></span> querer, amar.
ayvwtun	<span fgcolor="#008000"><i>v.</i></span> volverse alegre.
ayvwvn	<span fgcolor="#008000"><i>v.</i></span> alegrarse.
cazi	<span fgcolor="#008000"><i>s.</i></span> sal. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>mvrken c.</b></i></span> sal molida.
cafozvn	<b>1</b><span fgcolor="#008000"><i> v.</i></span> desgarrarse, rajarse, destrozarse. <b>2</b><span fgcolor="#008000"><i> v.trans.</i></span> trozar <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>cafozvilo</i></span><i>n</i> trozar la carne.
cafvn	<span fgcolor="#008000"><i>v.trans.</i></span> pelar <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>cafmansanan</i></span> pelar manzanas, <span fgcolor="blue"><i>cafpoñvn</i></span> pelar papas.
caq	<span fgcolor="#008000"><i>prep.</i></span> <b>1</b> por igual, igualmente <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>caq fenterupay</i></span> tienen el mismo grueso, <span fgcolor="blue"><i>caq femigu</i></span> ambos lo hicieron. <b>2</b> al unísono <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>caq pvsami ñi kvzaw egu</i></span> terminaron su trabajo al unísono.
caqelvn	<span fgcolor="#008000"><i>v.trans.</i></span> poner en mano, entregar.
caqtun	<span fgcolor="#008000"><i>v.trans.</i></span> contradecir.
caqvmvn	<span fgcolor="#008000"><i>v.trans.</i></span> igualar.
calin	<span fgcolor="#008000"><i>v.trans.</i></span> <b>1</b> saludar. <b>2</b> pedir permiso. <b>3</b> dar parte, notificar <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>picike ce we jeqlu caligekeygvn</i></span> cuando hay nuevos nacimientos se da parte de ello.
calin	<span fgcolor="#008000"><i>s.</i></span> saludo.
calintvkun	<span fgcolor="#008000"><i>v.trans.</i></span> <b>1</b> entregar. <b>2</b> encargar, dejar al cuidado de alguien <span fgcolor="#008000">Sinón:</span> <span fgcolor="blue"><i>elfalvn</i></span>.
caliwvzan	<span fgcolor="#008000"><i>v.</i></span> despedirse.
caja	<span fgcolor="#008000"><i>s.</i></span> olla.
cajwa	<span fgcolor="#008000"><i>s.</i></span> pez, pescado.
camaj	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> paño cuadrado con que antiguamente los hombres se envolvían de la cintura para abajo, como el <i>kilt</i> de los escoceses. <b>2</b> chiripá.
cañalen	<span fgcolor="#008000"><i>v.</i></span> <b>1</b> ser evidente, ser patente, ser claro y entendible <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>cañaley zugu cijka mew</i></span> el asunto está bien explicado en el libro. <b>2</b> estar desnudo.
cañu	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> los sudaderos de la montura. <b>2</b> la montura, silla de montar.
cañuntvku	<span fgcolor="#008000"><i>s.</i></span> tejido grueso con flecos que se coloca sobre la montura.
cag	<span fgcolor="#008000"><i>s.</i></span> <b>1</b> pierna, muslo. <b>2</b> rama, gajo <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>mvtewe caggey</i></span> es muy ramoso.
capaz	<span fgcolor="#008000"><i>s.</i></span> barro.
cape	<span fgcolor="#008000"><i>s.</i></span> trenza.
capvz	<span fgcolor="#008000"><i>adj.</i></span> chato, de forma aplastada.
caru	<span fgcolor="#008000"><i>s.</i></span> vaso. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>pebe c.</b></i></span> crisol de orfebre.
carwa	<span fgcolor="#008000"><i>s.</i></span> chaura, un arbusto espinoso.
caw	<span fgcolor="#008000"><i>s.</i></span> padre.
caway(tu)	<span fgcolor="#008000"><i>s.</i></span> aros, zarcillos.
caytun	<span fgcolor="#008000"><i>v.trans.</i></span> colar, filtrar, separar un liquido de sus impurezas.
ce	<span fgcolor="#008000"><i>s.</i></span> persona, gente.
cece	<span fgcolor="#008000"><i>s.</i></span> <span fgcolor="#008000">Sinón:</span> <span fgcolor="blue"><i>cezki</i></span>.
cecvm	<span fgcolor="#008000"><i>s.</i></span> carga, bulto.
cem	<span fgcolor="#008000"><i>interrog.</i></span> <b>1</b> qué. <b>2</b> (con un verbo negativo) nada <span fgcolor="#008000">Ej:</span> <i>cem pilan</i> no dije nada. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>c. zugu no ta ti</b></i></span> no es nada. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>¿c. mew?</b></i></span> ¿por qué? ¿por medio de qué? <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>c. no rume</b></i></span> nada. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>¿c. ñi zuam?</b></i></span> ¿por cuál motivo? ¿con que intención? <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>c. rume</b></i></span> cualquier cosa.<i> </i><span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>¿ka c.?</b></i></span> ¿qué más?
cemkvn	<span fgcolor="#008000"><i>s.</i></span> cosa.
cegetun	<span fgcolor="#008000"><i>v.</i></span> rehabilitarse.
cew	<span fgcolor="#008000"><i>interrog.</i></span> donde, de donde, a donde, adonde, por donde. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>c. no rume</b></i></span> ninguna parte. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>c. rume</b></i></span> cualquier parte, donde sea.
cewpvzvn	<b>1</b><span fgcolor="#008000"><i> v.trans.</i></span> calcinar, reducir a cenizas. <b>2</b><span fgcolor="#008000"><i> v.</i></span> calcinarse, reducirse a ceniza.
cey	<span fgcolor="#008000"><i>modif.</i></span> tal vez, quizás; palabra que indica duda.
-ci	<span fgcolor="#008000"><i>desin.</i></span> <b>1</b> determina a una cosa o persona aplicándole una característica indicada por la palabra a la que acompaña <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>agkvlen</i></span> estar seco, <span fgcolor="blue"><i>agkvle</i></span><span fgcolor="blue"><i><b>ci</b></i></span><b> </b>el que está seco,<span fgcolor="blue"> </span><span fgcolor="blue"><i>fa</i></span> este lugar,<span fgcolor="blue"> </span><span fgcolor="blue"><i>fa</i></span><span fgcolor="blue"><i><b>ci</b></i></span><span fgcolor="blue"><i> ruka</i></span><b> </b>la casa de este lugar, esta casa. <b>2</b> agregada a números indica las veces <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>epu</i></span><span fgcolor="blue"><i><b>ci</b></i></span><span fgcolor="blue"><i> rupay</i></span> pasó dos veces, <span fgcolor="blue"><i>¡mari</i></span><span fgcolor="blue"><i><b>ci </b></i></span><span fgcolor="blue"><i>wew!</i></span> ¡diez veces la victoria!
ci	desinencia -<b>ci</b>, usada sola, que determina o especifica una cosa o persona dentro de un conjunto, como los artículos del castellano <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>kawej</i></span> caballo, <span fgcolor="blue"><i>ci kawej</i></span> el caballo.
cikvl	<span fgcolor="#008000"><i>s.</i></span> salvado del grano tostado.
cija	<span fgcolor="#008000"><i>s.</i></span> montura, silla de montar.
cijfun	<span fgcolor="#008000"><i>v.</i></span> <b>1</b> aflojarse. <b>2</b> flaquear, perder las fuerzas por un susto u accidente. <b>3</b> trizarse, quebrase haciéndose astillas <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>cijfvkey foro</i></span> los huesos se trizan.
cijka	<span fgcolor="#008000"><i>s.</i></span> carta, libro.
cijko	<span fgcolor="#008000"><i>s.</i></span> fucsia, la flor, también el color.
cijkon	<span fgcolor="#008000"><i>v.</i></span> ponerse aguanosa una fruta.
cima	<span fgcolor="#008000"><i>s.</i></span> sífilis.
ciñvzvn	<span fgcolor="#008000"><i>v.trans.</i></span> cernir, tamizar.
cige	<span fgcolor="#008000"><i>s.</i></span> zorrino, mofeta.
cigkvz	<span fgcolor="#008000"><i>adj.</i></span> redondo.
cirwan	<span fgcolor="#008000"><i>v.</i></span> enredarse.
ciwawvn	<span fgcolor="#008000"><i>v.</i></span> resonar, hacer eco.
ciway	<span fgcolor="#008000"><i>s.</i></span> neblina.
ciwkv	<span fgcolor="#008000"><i>s.</i></span> chimango, tiuque.
ciwvzkiawvn	<span fgcolor="#008000"><i>v.</i></span> moverse dando vueltas.
ciwvzrupan	<span fgcolor="#008000"><i>v.</i></span> <b>1</b> darse vuelta, dar media vuelta. <b>2</b> volcarse <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>ciwvzrupay ti nafiw</i></span> se volcó el barco.
coz	<span fgcolor="#008000"><i>adj.</i></span> amarillo.
cofv	<span fgcolor="#008000"><i>adj.</i></span> vago, flojo.
cokon	<span fgcolor="#008000"><i>v.</i></span> entumirse de frío.
cokon	<span fgcolor="#008000"><i>adj.</i></span> entumido.
cokvm	<span fgcolor="#008000"><i>s.</i></span> el tío materno y su sobrino o sobrina se llaman así mutuamente.
coñiwvn	<span fgcolor="#008000"><i>v.</i></span> aburrirse, enfadarse.
cogcog	<span fgcolor="#008000"><i>s.</i></span> un tipo de búho grande.
cogkan	<span fgcolor="#008000"><i>v.</i></span> brincar. <span fgcolor="#008000">Sinón:</span> <span fgcolor="blue"><i>rvgkvn.</i></span>
cogvn	<span fgcolor="#008000"><i>v.</i></span> apagarse.
coroy	<span fgcolor="#008000"><i>s.</i></span> loro verde.
cucu	<span fgcolor="#008000"><i>s.</i></span> la abuela materna y su nieto o nieta se llaman así mutuamente.
cukin	<span fgcolor="#008000"><i>v.trans.</i></span> hurtar. <span fgcolor="#008000"><i>Ver: </i></span><span fgcolor="blue"><i>weñen</i></span><span fgcolor="blue">.</span>
cum	<span fgcolor="#008000"><i>interrog.</i></span> como <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>¿cum pepey kuciju?</i></span> ¿cómo encontraste el cuchillo? <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>¿c. miyawimi?</b></i></span> ¿cómo andas?
cumael	<span fgcolor="#008000"><i>interrog.</i></span> para qué. <span fgcolor="blue"><i><b>*</b></i></span><span fgcolor="blue"><i><b>gelay ñi c.</b></i></span> ya no tiene remedio, no puedo hacer nada.
cumafun	<span fgcolor="#008000"><i>v.</i></span> que se podría hacer <span fgcolor="#008000">Ej:</span> <span fgcolor="blue"><i>¡cumafun kay!</i></span> ¡qué le voy a hacer!
