akakllu	(&lt;*<i>akakllu</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[akaχλu]</b></span> <span foreground="#008000">s.</span> Pájaro del tamaño del cernícalo, muy vocinglero. Su carne es muy preciada como remedio para ciertas enfermedades. En castellano peruano se le conoce con el nombre de pito.
akapa	(&lt;*<i>aka-pa?</i>) <span foreground="#008000">adj.</span> Menudo, pequeño. Dícese de los objetos animados o inanimados.
aka-tanqa	(&lt;*<i>aka y tanqa-</i>) <span foreground="#008000">s.</span> Escarabajo.
akay	(&lt;*<i>aka-</i>) <span foreground="#008000">v. intr.</span> Defecar.
aklla	(&lt;*<i>akra</i>) <span foreground="#008000">s.</span> arc. Mujer del incario, escogida para los servicios religiosos dedicados al sol.
aklla-wasi	<span foreground="#008000">s. arc.</span> Casa de las escogidas del sol.
akllay	(&lt;*<i>akra-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[aχλay]</b></span> <span foreground="#008000">v. tr.</span> Escoger, seleccionar.
akllu	(&lt;*<i>akllu</i>) <span foreground="#008000">adj.</span> Tartamudo, gago. <span foreground="#008000">Var. Cuz.</span> <i>hakllu</i>.
aku	(&lt;*<i>aku</i>) <span foreground="#008000">s.</span> Bola de coca macerada que se retiene en un costado de la boca.
aku	(&lt;*<i>aku</i>) <span foreground="#008000">s. Aya.</span> Harina. <span foreground="#008000">Cf. Cuz.</span> <i>hak'u</i>.
akulliy	(&lt;*<i>aku-lli-</i>) <span foreground="#008000">v. tr. Cuz.</span> Masticar la coca. <span foreground="#008000">Var. Aya.</span> <i>akuy</i>.
akuy	<span foreground="#008000">v. tr. Aya.</span> Acción de masticar la coca. <span foreground="#008000">Var. Cuz.</span> <i>akulliy</i>.
alalaw	(&lt;*<i>ala-la-w</i>) <span foreground="#008000">interj.</span> Exclamación que. indica sensación de frío.
alpaka	<span foreground="#008000">s.</span> Variedad de auquénido muy preciada por su lana.
allachu	(&lt;*<i>alla-chu</i>) <span foreground="#008000">s.</span> Herramienta usada en la cosecha de los tubérculos.
allay	(&lt;*<i>alla-</i>) <span foreground="#008000">v. tr.</span> Acción de cosechar los tubérculos, desenterrándolos.
allichakuy	(&lt;*<i>alli-cha-ku-</i>) <span foreground="#008000">v. intr.</span> Arreglar, alistar algo.
allichay	(&lt;*<i>alli-cha-</i>) <span foreground="#008000">v. tr.</span> Reparar, arreglar, refaccionar algo.
allillamanta	(&lt;*<i>alli-lla-manta</i>) <span foreground="#008000">adv.</span> Con cuidado, despacio.
allin	(&lt;*<i>alli-n</i>) <span foreground="#008000">adj.</span> Bueno, tanto de calidad como de salud.
allinyay	(&lt;*<i>alli-n-ya-</i>) <span foreground="#008000">v. intr. Aya.</span> Mejorar de salud una personal o el tiempo. <span foreground="#008000">Var. Cuz.</span> <i>alliyay</i>.
alliq	(&lt;*<i>alli-q</i>) <span foreground="#008000">adj.</span> Lado derecho. <span foreground="#008000">Cf. Cuz.</span> <i>paña</i>.
alliyay	(&lt;*<i>alli-ya-</i>) <span foreground="#008000">v. intr.</span> Mejorar de salud una persona y la condición del tiempo. <span foreground="#008000">Var. Aya.</span> <i>allinyay</i>.
allpa	(&lt;*<i>allpa</i>) <span foreground="#008000">s.</span> Tierra de cultivo; tierra en general; polvo. <span foreground="#008000">Var. Cuz.</span> <i>hallp'a</i>.
allqu	(&lt;*<i>allqu</i>) <span foreground="#008000">s.</span> <span foreground="#808080"><b>[alqo]</b></span> Perro.
allquchay	(&lt;*<i>allqu-cha-</i>) <span foreground="#008000">v. tr.</span> Abusar.
allwiy	(&lt;*<i>allwi-</i>) <span foreground="#008000">v. tr.</span> Acción de preparar los hilos para tejer; urdir.
ama	(&lt;*<i>ama</i>) <span foreground="#008000">adv.</span> Partícula negativa empleada en la prohibición. Por ej. <i>ama llaqtaykita qunqaychu</i> 'no te olvides de tu pueblo'.
amachay	(&lt;*<i>ama-cha-</i>) <span foreground="#008000">v. tr.</span> Detener algo, defender; proteger.
amankay	(&lt;*<i>amankay</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hamank'ay]</b></span>. <span foreground="#008000">s.</span> Azucena nativa.
amaru	(&lt;*<i>amaru</i>) <span foreground="#008000">s.</span> Serpiente de gran tamaño.
amiy	(&lt;*<i>ami-</i>) <span foreground="#008000">v. intr.</span> Hartarse de algo, llegar a aborrecer algo.
amuqllu	(&lt;*<i>amuqllu</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[amoxλu]</b></span> <span foreground="#008000">s.</span> Amígdala. <span foreground="#008000">Aya.</span> Incordio o tumor.
ana	(&lt;*<i>ana</i>) <span foreground="#008000">s.</span> Lunar.
ananaw	(&lt;*<i>ana-na-w</i>) <span foreground="#008000">interj.</span> Exclamación que expresa dolor. <span foreground="#008000">Var.</span> <i>ananay</i>. 
anaku	<span foreground="#008000">s. arc.</span> Prenda de vestir femenina. 
anaq	(&lt;*<i>ana-q</i>) <span foreground="#008000">adj.</span> Duro, recio.
ancha	<span foreground="#008000">adv.</span> Mucho, demasiado. Modifica también a los adjetivos. Por ej. <i>ancha hatun</i> 'demasiado grande'.
anchiy	(&lt;*<i>anchi-</i>) <span foreground="#008000">s.</span> Pena. <span foreground="#008000">v. intr.</span> Estar con pena, entristecido.
anchhuy	(&lt;*<i>anchu-</i>) <span foreground="#008000">v. intr.</span> Retirarse, moverse de un lado para otro. <span foreground="#008000">Var.</span> <i>achhuy</i>.
anka	(&lt;*<i>anka</i>) <span foreground="#008000">s.</span> Ave rapaz, gavilán.
anku	(&lt;*<i>anku</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hank'u]</b></span> <span foreground="#008000">s.</span> Tendón, <span foreground="#008000">adj.</span> fig. Duro.
anta	(&lt;*<i>anta</i>) <span foreground="#008000">s.</span> Metal amarillo, rojizo: cobre. <span foreground="#008000">adj.</span> De color cobrizo.
antaqa	(&lt;*<i>anta-qa</i>) <span foreground="#008000">s.</span> Celaje. <span foreground="#008000">Var.</span> <i>antay-ruphay</i>.
antara	(&lt;*<i>antara</i>) <span foreground="#008000">s.</span> Zampona. Instrumento musical que consiste de una serie de flautas unidas entre sí.
antarpakuy	(&lt;*<i>anĉa-rpa-ku-?</i>) <span foreground="#008000">v. intr. Aya.</span> Estar de cubito dorsal. <span foreground="#008000">Cf. Cuz.</span> <i>hantaray</i>.
anti	(&lt;*<i>anti</i>) <span foreground="#008000">s.</span> arc. Región oriental, tomando como punto de partida el Cuzco; piedemonte amazónico y habitante de él.
anti-suyu	(&lt;*<i>anti-ŝuyu</i>) <span foreground="#008000">s.</span> arc. Región del imperio incaico localizada al oriente del Cuzco.
anqas	(&lt;*<i>anqa-ŝ</i>) <span foreground="#008000">adj.</span> arc. Color azul.
anqusay	<span foreground="#008000">v. tr.</span> Acción de brindar en honor de la tierra y las semillas.
anukay	(&lt;*<i>anu-ka-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hanuk'ay]</b></span> <span foreground="#008000">v. intr.</span> Destetar.
anyanakuy	(&lt;*<i>anya-na-ku-</i>) <span foreground="#008000">v. rec.</span> Amonestarse; llamarse la atención uno al otro.
anyay	(&lt;*<i>anya-</i>) <span foreground="#008000">v. tr.</span> Aconsejar, reconvenir, llamar la atención.
añallaw	(&lt;*<i>aña-lla-w</i>) <span foreground="#008000">interj.</span> Exclamación que indica satisfacción suma por algo rico o delicioso.
añas	(&lt;*<i>aña-ŝ</i>) <span foreground="#008000">s.</span> Zorrino.
añu	<span foreground="#008000">s. Cuz.</span> Variedad de tubérculo. <span foreground="#008000">Cf. Aya.</span> <i>maswa</i>.
apachita	(&lt;*<i>apa-chi-ta</i>) <span foreground="#008000">s.</span> arc. Montón de piedras que se formaban en distintos parajes donde los viajeros debían colocar ofrendas. Por ej., la bola de coca.
apachiy	(&lt;*<i>apa-chi-</i>) <span foreground="#008000">v. tr.</span> Enviar algo, encargar.
apamuy	(&lt;*<i>apa-mu-</i>) <span foreground="#008000">v. tr.</span> Traer algo.
apay	(&lt;*<i>apa-</i>) <span foreground="#008000">v. tr.</span> Llevar algo.
api	<span foreground="#008000">s.</span> Mazamorra en general.
apichu	(&lt;*<i>api-chu?</i>) <span foreground="#008000">s.</span> obsol. Camote.
aptay	(&lt;*<i>apta-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hawχt'ay]</b></span> <span foreground="#008000">s.</span> Puñado de algo. <span foreground="#008000">v. tr. Cuz.</span> Empuñar algo.
aptiy	(&lt;*<i>apti-</i>) <span foreground="#008000">v. tr. Aya.</span> Tomar algo con la mano para comer.
apu	(&lt;*<i>apu</i>) <span foreground="#008000">s.</span> Deidad terrenal, representada por una montaña. <span foreground="#008000">arc.</span> Señor, poderoso.
apyay	(&lt;*<i>apya-</i>) <span foreground="#008000">v. intr. Aya.</span> Desmenuzarse o deshacerse por cocción.
aqarway	(&lt;*<i>aqarway</i>) <span foreground="#008000">s. Aya.</span> Langosta. <span foreground="#008000">Var. Cuz.</span> <i>qarwa</i>.
aqnuy	(&lt;*<i>aqnu-</i>) <span foreground="#008000">v. tr. Cuz.</span> Despedazar, triturar.
aqtuy	(&lt;*<i>aqtu-</i>) <span foreground="#008000">v. tr.</span> Botar algo de la boca (saliva o algún bocado).
aqu	(&lt;*<i>aqu</i>) <span foreground="#008000">s.</span> Arena.
aqha	(&lt;*<i>aqa</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[axa]</b></span> <span foreground="#008000">s.</span> Chicha; bebida elaborada a base de maíz y otros productos.
arariwa	<span foreground="#008000">s.</span> Cuidador de los sembríos. Pregonero.
ari	(&lt;*<i>ari</i>) <span foreground="#008000">adv.</span> Expresa aceptación y afirmación.
arkuy	(&lt;*<i>arku-</i>) <span foreground="#008000">v. tr.</span> Disponer los cereales (con sus tallos) en montones cónicos, luego de ser cosechados.
armay	(&lt;*<i>arma-</i>) <span foreground="#008000">v. tr.</span> Bañar.
arwi	(&lt;*<i>arwi-</i>) <span foreground="#008000">adj.</span> Enmarañado, enredado.
arwiy	(&lt;*<i>arwi-</i>) <span foreground="#008000">v. tr.</span> Enredar, enmarañar, atar haciendo dar vueltas un cordel.
as	(&lt;*<i>a-ŝ</i>) <span foreground="#008000">adv.</span> Afirmación reportativa ("dicen que").
as	(&lt;*<i>aŝ</i>) <span foreground="#008000">adv.</span> Poco, limitado. Úsase preferentemente en forma reduplicada o en combinación con -lla: as-as, o as-lla. 
asichikuq	(&lt;*<i>asi-chi-ku-q</i>) <span foreground="#008000">s.</span> Comediante, chistoso.
asiy	(&lt;*<i>asi-</i>) <span foreground="#008000">v. intr.</span> Reír.
aslla	(&lt;*<i>aŝ-lla</i>) <span foreground="#008000">adv.</span> Poco, referido a cosas concretas.
asnaq	(&lt;*<i>aŝna-q</i>) <span foreground="#008000">adj.</span> Pestilente.
asnay	(&lt;*<i>aŝna-</i>) <span foreground="#008000">v. intr.</span> Despedir mal o buen olor.
asnu	(< <span foreground="#008000">cast.</span> asno) <span foreground="#008000">s.</span> Burro.
aspiy	(&lt;*<i>aŝpi-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hasp'iy]</b></span>. <span foreground="#008000">v. tr.</span> Escarbar con una herramienta o arañar.
astay	(&lt;*<i>aŝta-</i>) <span foreground="#008000">v. tr.</span> Trasladar algo, acarrear.
astiy	(&lt;*<i>aŝti-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hast'iy]</b></span>. <span foreground="#008000">v. tr.</span> Extirpar algo con un objeto punzante; avivar el fuego con el atizador.
asuy	(&lt;*<i>aŝu-</i>) <span foreground="#008000">v. intr.</span> Arrimarse, retirarse a un lado. <span foreground="#008000">Var. Cuz.</span> <i>achhuy</i>.
aswan	(&lt;*<i>aŝ-wan</i>) <span foreground="#008000">adv.</span> Más, más bien, mejor; por el contrario. Por ej., <i>puka aswan kachun</i> 'mejor que sea rojo'.
ataqu	(&lt;*<i>ataqu</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[hat'aqo]</b></span> <span foreground="#008000">s.</span> Planta -de la familia amarantus, de hojas comestibles.
atataw	(&lt;*<i>ata-ta-w</i>) <span foreground="#008000">interj.</span> Exclamación que denota repulsión, asco, rechazo o desaprobación.
ataw	(&lt;*<i>ataw</i>) <span foreground="#008000">s.</span> arc. Dicha, felicidad.
atinakuy	(&lt;*<i>ati-na-ku-</i>) <span foreground="#008000">v. rec.</span> Competir, perseguirse mutuamente.
atipay	(&lt;*<i>ati-pa-</i>) <span foreground="#008000">v. tr.</span> Vencer, dominar.
atiy	(&lt;*<i>ati-</i>) <span foreground="#008000">v. tr.</span> Poder, tener habilidad para algo.
atuq	(&lt;*<i>atuq</i>) <span foreground="#008000">s.</span> Zorro.
aw	(&lt;*<i>aw</i>) <span foreground="#008000">adv. Aya.</span> Expresa afirmación o aceptación. <span foreground="#008000">Var.</span> <i>ari</i>.
awa	(&lt;*<i>awa</i>) <span foreground="#008000">s.</span> Tejido, urdimbre a medio tejer.
away	(&lt;*<i>awa-</i>) <span foreground="#008000">v. tr.</span> Urdir, tejer.
awki	(&lt;*<i>awki</i>) <span foreground="#008000">s.</span> Ser sobrenatural, que habita en lugares invisibles y aislados, al que se le suele invocar en busca de protección. <span foreground="#008000">arc.</span> Príncipe.
awniy	(&lt;*<i>aw-ñi-</i>) <span foreground="#008000">v. tr. Aya.</span> Aceptar, acceder. <span foreground="#008000">Cf. Cuz.</span> <i>huñiy</i>, <i>uyniy</i>.
awqa	(&lt;*<i>awqa</i>) <span foreground="#008000">s.</span> Enemigo, contrario, rival.
aya	(&lt;*<i>aya</i>) <span foreground="#008000">s.</span> Cadáver.
ayachay	(&lt;*<i>aya-cha-</i>) <span foreground="#008000">s. Aya.</span> Enfermedad de los niños producida por su exposición ante un cadáver. <span foreground="#008000">Cf. Cuz.</span> <i>qharqay</i>.
aycha	(&lt;*<i>aycha</i>) <span foreground="#008000">s.</span> Carne; cuerpo.
ayllu	(&lt;*<i>ayllu</i>) <span foreground="#008000">s.</span> Unidad familiar extendida, vinculada por lazos consanguíneos y territoriales.
ayni	(&lt;*<i>ayni-</i>) <span foreground="#008000">s.</span> Ayuda mutua, cooperación.
ayniy	(&lt;*<i>ayni-</i>) <span foreground="#008000">v. tr.</span> Prestar mano de obra en forma solidaria.
aypay	(&lt;*<i>aypa-</i>) <span foreground="#008000">s. Cuz.</span> Alcance, abarque del brazo extendido. <span foreground="#008000">v. tr.</span> Alcanzar algo, coger con la mano.
aypuy	(&lt;*<i>aypu-</i>) <span foreground="#008000">v. tr. Aya.</span> Repartir, distribuir algo a un grupo.
ayqiy	(&lt;*<i>ayqi-</i>) <span foreground="#008000">v. intr.</span> Escapar, huir.
ayrampu	(&lt;*<i>ayrampu</i>) <span foreground="#008000">s.</span> Cactácea. Sus flores se emplean para dar color a la chicha y como medicina.
aysay	(&lt;*<i>aysa-</i>) <span foreground="#008000">v. tr.</span> Jalar, arrastrar. Por extensión, aporcar la tierra con yunta.
aytiy	(&lt;*<i>ayĉi-</i>) <span foreground="#008000">s. Cuz.</span> Agitar el líquido dentro de un recipiente. Lavar los utensilios.
aywiy	(&lt;*<i>aywi-</i>) enjugar, agitar un líquido.
chaka	(&lt;*<i>chaka</i>) <span foreground="#008000">s.</span> Puente.
chakay	(&lt;*<i>chaka-</i>) <span foreground="#008000">v. tr.</span> Cruzar, atravesar, poner algo a modo de puente. Atrancar una puerta.
chakatay	(&lt;*<i>chaka-ta-</i>) <span foreground="#008000">v. tr.</span> Crucificar, poner algo en forma de cruz.
chaki	(&lt;*<i>ĉaki</i>) <span foreground="#008000">s.</span> Pie.
chaki-muqu	(&lt;*<i>ĉaki-muqu</i>) <span foreground="#008000">s.</span> Tobillo.
chaki-sinqa	(&lt;*<i>ĉaki-sinqa</i>) <span foreground="#008000">s.</span> Canilla (lit. 'nariz del pie').
chaki-taklla	(&lt;*<i>ĉaki-taklla</i>) <span foreground="#008000">s.</span> Arado de pie.
chakmay	(&lt;*<i>chakma-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čaχmay]</b></span> <span foreground="#008000">v. tr.</span> Acción de roturar o preparar un terreno para el cultivo.
chakra	(&lt;*<i>ĉakra</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čaχra]</b></span> <span foreground="#008000">s.</span> Chacra. Terreno de cultivo de no muy gran extensión.
chaku	(&lt;*<i>chaku</i>) <span foreground="#008000">s.</span> Cacería; cargamontón.
challpuy	(&lt;*<i>cha-rpu-?</i>) <span foreground="#008000">v. tr.</span> Sumergir algo en el agua. <span foreground="#008000">Cf.</span> <i>chullpuy</i>.
challwa	(&lt;*<i>challwa</i>) <span foreground="#008000">s.</span> Pez; pescado.
challway	(&lt;*<i>challwa-</i>) <span foreground="#008000">v. tr.</span> Pescar.
chamchay	(&lt;*<i>chamcha-</i>) <span foreground="#008000">v. tr. Aya.</span> Desmenuzar, triturar granos.
chamqay	(&lt;*<i>chamqa-</i>) <span foreground="#008000">v. tr.</span> Tirar lejos, arrojar (por ej. una piedra).
chamra	(&lt;*<i>chamra</i>) <span foreground="#008000">adj. Aya.</span> Mal molido.
chanin	(&lt;*<i>ĉani-n</i>) <span foreground="#008000">adj.</span> Precio justo, razonable; correcto.
chaninchay	(&lt;*<i>ĉani-n-cha-</i>) <span foreground="#008000">v. tr.</span> Juzgar; evaluar.
chapchay	(&lt;*<i>chapcha-</i>) <span foreground="#008000">v. intr. Aya.</span> Masticar ruidosamente.
chaplay	(&lt;*<i>chapla-</i>) <span foreground="#008000">v. tr. Aya.</span> Manosear. Por extensión, hacer chaplas (panes).
chapra	(&lt;*<i>chapra</i>) <span foreground="#008000">s.</span> Rama de árbol, generalmente deshojada y seca.
chapuy	(&lt;*<i>chapu-</i>) <span foreground="#008000">v. tr.</span> Mezclar, entreverar, desordenar.
chaqay	(&lt;*<i>cha-qay</i>) pr. <span foreground="#008000">dem. Cuz.</span> Aquel. <span foreground="#008000">Cf. Aya.</span> <i>wak</i>. <span foreground="#008000">Var. Cuz.</span> <i>haqay</i>.
chaqay	(&lt;*<i>ĉaqa-</i>) <span foreground="#008000">v. tr. Aya.</span> Servir de la olla con un cucharón.
chaqlla	(&lt;*<i>chaqlla</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čaxλa]</b></span> <span foreground="#008000">s.</span> Palizadas que se emplean para el techado.
chaqnay	(&lt;*<i>ĉaqna-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čaxnay]</b></span> <span foreground="#008000">v. tr.</span> Apretar, ajustar, especialmente la carga en el lomo de una bestia. Atar las extremidades, maniatar. <span foreground="#008000">Cf.</span> <i>thunkuy</i>.
chaquy	(&lt;*<i>chaqu-</i>) <span foreground="#008000">v. tr.</span> Desordenar, destruir; derribar.
chaski	(&lt;*<i>ĉaski</i>) <span foreground="#008000">s.</span> arc. Mensajero.
chaskiy	(&lt;*<i>ĉaski-</i>) <span foreground="#008000">v. tr.</span> Recibir (comida o un regalo); aceptar un cargo.
chawcha	(&lt;*<i>chawcha</i>) <span foreground="#008000">s.</span> Papa extraída antes de tiempo, verdosa o aguanosa.
chawpi	(&lt;*<i>ĉawpi</i>) <span foreground="#008000">s.</span> Centro, medio de algo.
chay	(&lt;*<i>chay</i>) <span foreground="#008000">pron.</span> dem. Ese, ésa, éso.
chayay	(&lt;*<i>ĉa-ya-</i>) <span foreground="#008000">v. intr.</span> Llegar. Cocerse la comida.
chaykama	(&lt;*<i>chay-kama</i>) <span foreground="#008000">adv.</span> Mientras tanto, hasta entonces.
chaymanta	(&lt;*<i>chay-manta</i>) <span foreground="#008000">conect.</span> Entonces, luego, por consiguiente.
chayna	(&lt;*<i>chay-hina</i>) <span foreground="#008000">conect.</span> De ese modo, así.
chayqa	(&lt;*<i>chay-qa</i>) <span foreground="#008000">conect.</span> Si, en caso de que.
chayraq	(&lt;*<i>chay-raq</i>) <span foreground="#008000">adv.</span> Recién; sólo entonces.
chicharu	(&lt;<span foreground="#008000">cast.</span> chicharro) Trozos fritos de carne de cerdo: chicharrón.
chichu	(&lt;*<i>ĉiĉu</i>) <span foreground="#008000">adj.</span> Preñada. Dícese sólo de los animales.
chichuyay	(&lt;*<i>ĉiĉu-ya-</i>) <span foreground="#008000">v. intr.</span> Llegar a la preñez.
chikachay	(&lt;*<i>chika-cha-</i>) <span foreground="#008000">v. tr.</span> Disminuir o bajar en cantidad.
chikchi	(&lt;*<i>chikchi</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čiχči]</b></span> <span foreground="#008000">s.</span> Granizo.
chikchiy	(&lt;*<i>chikchi-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čiχčiy]</b></span> <span foreground="#008000">v. intr.</span> Granizar.
chikuchay	(&lt;*<i>chiku-cha-</i>) <span foreground="#008000">v. tr. Aya.</span> Hacer cosquillas.
chilina	(&lt;*<i>chili-na?</i>) <span foreground="#008000">s.</span> Tuétano, médula.
chilliku	(&lt;*<i>chilliku</i>) <span foreground="#008000">s. Aya.</span> Grillo. <span foreground="#008000">Cf. Cuz.</span> <i>chillikutu</i>.
chimlliykachay	(&lt;*<i>chimlli-yka-ĉa-</i>) <span foreground="#008000">v. intr. Cuz.</span> Parpadear.
chimpa	(&lt;*<i>chimpa</i>) <span foreground="#008000">s.</span> Orilla de enfrente. Lado del frente.
chimpay	(&lt;*<i>chimpa-</i>) <span foreground="#008000">v. intr.</span> Cruzar a la otra orilla, atravesar, vadear; pasar un puente.
chimpu	(&lt;*<i>chimpu</i>) <span foreground="#008000">s.</span> Halo.
chimqiy	(&lt;*<i>chimqi-</i>) <span foreground="#008000">v. intr. Aya.</span> Guiñar, pestañear los ojos en son de reprobación. <span foreground="#008000">Cf. Cuz.</span> <i>ch'imlliy</i> ~ <i>ch'illmiy</i>.
china	(&lt;*<i>ĉina</i>) <span foreground="#008000">s.</span> Animal hembra.
chinanayay	(&lt;*<i>ĉina-naya-</i>) <span foreground="#008000">v. intr.</span> Acobardarse.
chinchay-suyu	(&lt;*<i>chinchay-ŝuyu</i>) <span foreground="#008000">s.</span> arc. Región del imperio incaico localizada al noroeste del Cuzco.
chinkay	(&lt;*<i>chinka-</i>) <span foreground="#008000">v. intr.</span> Perderse, desaparecer; agotarse algo.
chipipipiy	<span foreground="#008000">v. intr.</span> Brillar, reverberar, centellear. Voz de origen descriptivo.
chipru	(&lt;*<i>chipru</i>) <span foreground="#008000">adj. Aya.</span> Borrado; con cara con huellas de viruela.
chiqa	(&lt;*<i>chiqa</i>) <span foreground="#008000">s.</span> Verdad, correcto; cosa cierta.
chiqachay	(&lt;*<i>chiqa-cha-</i>) <span foreground="#008000">v. tr.</span> Rectificar, corregir lo anormal. Probar o verificar algo. Enderezar.
chiqniy	(&lt;*<i>ĉiqni-</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čexniy]</b></span> <span foreground="#008000">v. tr.</span> Odiar, aborrecer.
chirapa	(&lt;*<i>ĉirapa</i>) <span foreground="#008000">s. Cuz.</span> Llovizna con sol. <span foreground="#008000">Aya.</span> Arco iris.
chiraw	(&lt;*<i>ĉiraw</i>) <span foreground="#008000">s.</span> Estación fría de invierno. También chirawa.
chiri	(&lt;*<i>chiri</i>) <span foreground="#008000">s.</span> Frío. <span foreground="#008000">v. intr.</span> Hacer frío.
chirimuya	(&lt;*<i>chiri-muya</i>) <span foreground="#008000">s.</span> Chirimoya. Fruta anonácea.
chiririnka	(&lt;*<i>chiririn</i>) <span foreground="#008000">s.</span> Voz onomatopéyica que remeda el zumbido de un moscón azul-verdoso que se alimenta de la carne. Es tenida como mensajera de la muerte.
chiriyay	(&lt;*<i>chiri-ya-</i>) <span foreground="#008000">v. tr.</span> Enfriar.
chita	(&lt;*<i>chita</i>) <span foreground="#008000">s. Cuz.</span> Corderillo. <span foreground="#008000">Aya.</span> Oveja.
chiwaku	(&lt;*<i>chiwa-ku</i>) <span foreground="#008000">s.</span> Zorzal.
chiwchi	(&lt;*<i>chiw-chi</i>) <span foreground="#008000">s.</span> Pollo de gallina. Es voz de origen onomatopéyico.
chiwillu	(&lt;*<i>chiwillu</i>) <span foreground="#008000">s.</span> Variedad de pájaro de color negro, llamado acolchí. Por extensión, color negro.
chuchaw	(&lt;*<i>ĉuĉaw</i>) <span foreground="#008000">s.</span> Arborescencia del maguey.
chuchuqa	(&lt;*<i>chuchuqa</i>) <span foreground="#008000">s.</span> Maíz medio hervido y puesto a secar, de cuya harina se prepara potajes.
chuchuy	<span foreground="#008000">s. Aya.</span> Piojo de gallina. <span foreground="#008000">Cf. Cuz.</span> <i>itha</i>.
chukcha	(&lt;*<i>chukcha</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čuχča]</b></span> <span foreground="#008000">s.</span> Cabellera. Por extensión, los pelos del maíz.
chukchu	(&lt;*<i>chukchu</i>) <span foreground="#008000">Cuz.</span> <span foreground="#808080"><b>[čuχču]</b></span> <span foreground="#008000">s.</span> Terciana o paludismo.
chukchuy	(&lt;*<i>chukchu-</i>) <span foreground="#008000">v. intr.</span> Temblar a causa del paludismo o de los escalofríos.
chuki	<span foreground="#008000">s.</span> Lanza.
chuku	(&lt;*<i>chuku</i>) <span foreground="#008000">s.</span> Sombrero; gorra. También rebozo (Puno).
chullunku	(&lt;*<i>chullu-n-ku</i>) <span foreground="#008000">s.</span> Escarcha; hielo. <span foreground="#008000">Var. P.</span> <i>chhullunkiya</i>.
chullunkuy	(&lt;*<i>chullunku-</i>) <span foreground="#008000">v. intr.</span> Congelarse el agua, formarse escarcha.
chulluy	(&lt;*<i>chullu-</i>) <span foreground="#008000">v. intr. Aya.</span> Derretirse. <span foreground="#008000">Cuz.</span> Remojarse.
